Data defunció,Codi Comarca,Comarca,Codi Sexe,Sexe,Nombre defuncions
06/05/2020,36,TARRAGONES,1,Dona,1
06/05/2020,40,VALLES OCCIDENTAL,0,Home,3
06/05/2020,40,VALLES OCCIDENTAL,1,Dona,5
06/05/2020,41,VALLES ORIENTAL,1,Dona,1
05/05/2020,02,ALT EMPORDA,1,Dona,1
05/05/2020,02,ALT EMPORDA,0,Home,1
05/05/2020,03,ALT PENEDES,1,Dona,1
05/05/2020,03,ALT PENEDES,0,Home,1
05/05/2020,06,ANOIA,0,Home,1
05/05/2020,07,BAGES,1,Dona,3
05/05/2020,07,BAGES,0,Home,3
05/05/2020,10,BAIX EMPORDA,0,Home,1
05/05/2020,11,BAIX LLOBREGAT,1,Dona,2
05/05/2020,11,BAIX LLOBREGAT,0,Home,8
05/05/2020,12,BAIX PENEDES,1,Dona,1
05/05/2020,13,BARCELONES,1,Dona,18
05/05/2020,13,BARCELONES,0,Home,17
05/05/2020,14,BERGUEDA,1,Dona,2
05/05/2020,17,GARRAF,0,Home,2
05/05/2020,19,GARROTXA,0,Home,1
05/05/2020,20,GIRONES,1,Dona,2
05/05/2020,20,GIRONES,0,Home,1
05/05/2020,21,MARESME,0,Home,2
05/05/2020,21,MARESME,1,Dona,5
05/05/2020,00,No classificat,,No classifcat,1
05/05/2020,24,OSONA,1,Dona,2
05/05/2020,24,OSONA,0,Home,1
05/05/2020,33,SEGRIA,0,Home,1
05/05/2020,34,SELVA,0,Home,2
05/05/2020,36,TARRAGONES,0,Home,1
05/05/2020,40,VALLES OCCIDENTAL,1,Dona,5
05/05/2020,40,VALLES OCCIDENTAL,0,Home,3
05/05/2020,41,VALLES ORIENTAL,0,Home,1
04/05/2020,01,ALT CAMP,1,Dona,1
04/05/2020,06,ANOIA,0,Home,1
04/05/2020,06,ANOIA,1,Dona,2
04/05/2020,07,BAGES,1,Dona,4
04/05/2020,07,BAGES,0,Home,1
04/05/2020,10,BAIX EMPORDA,0,Home,3
04/05/2020,11,BAIX LLOBREGAT,1,Dona,1
04/05/2020,11,BAIX LLOBREGAT,0,Home,1
04/05/2020,12,BAIX PENEDES,1,Dona,3
04/05/2020,12,BAIX PENEDES,0,Home,1
04/05/2020,13,BARCELONES,0,Home,12
04/05/2020,13,BARCELONES,1,Dona,22
04/05/2020,14,BERGUEDA,1,Dona,1
04/05/2020,17,GARRAF,0,Home,1
04/05/2020,19,GARROTXA,1,Dona,1
04/05/2020,20,GIRONES,0,Home,1
04/05/2020,21,MARESME,0,Home,2
04/05/2020,21,MARESME,1,Dona,2
04/05/2020,42,MOIANÈS,1,Dona,1
04/05/2020,24,OSONA,1,Dona,4
04/05/2020,24,OSONA,0,Home,3
04/05/2020,28,PLA DE L'ESTANY,1,Dona,1
04/05/2020,33,SEGRIA,0,Home,2
04/05/2020,33,SEGRIA,1,Dona,1
04/05/2020,34,SELVA,1,Dona,3
04/05/2020,36,TARRAGONES,1,Dona,2
04/05/2020,40,VALLES OCCIDENTAL,1,Dona,4
04/05/2020,40,VALLES OCCIDENTAL,0,Home,1
04/05/2020,41,VALLES ORIENTAL,0,Home,2
04/05/2020,41,VALLES ORIENTAL,1,Dona,2
03/05/2020,02,ALT EMPORDA,0,Home,1
03/05/2020,03,ALT PENEDES,1,Dona,2
03/05/2020,03,ALT PENEDES,0,Home,3
03/05/2020,06,ANOIA,0,Home,1
03/05/2020,06,ANOIA,1,Dona,2
03/05/2020,07,BAGES,1,Dona,3
03/05/2020,07,BAGES,0,Home,1
03/05/2020,10,BAIX EMPORDA,1,Dona,1
03/05/2020,10,BAIX EMPORDA,0,Home,2
03/05/2020,11,BAIX LLOBREGAT,1,Dona,6
03/05/2020,11,BAIX LLOBREGAT,0,Home,2
03/05/2020,13,BARCELONES,0,Home,8
03/05/2020,13,BARCELONES,1,Dona,15
03/05/2020,14,BERGUEDA,0,Home,2
03/05/2020,14,BERGUEDA,1,Dona,1
03/05/2020,17,GARRAF,1,Dona,1
03/05/2020,17,GARRAF,0,Home,1
03/05/2020,19,GARROTXA,1,Dona,1
03/05/2020,20,GIRONES,1,Dona,3
03/05/2020,20,GIRONES,0,Home,1
03/05/2020,21,MARESME,0,Home,3
03/05/2020,21,MARESME,1,Dona,3
03/05/2020,23,NOGUERA,0,Home,1
03/05/2020,24,OSONA,0,Home,2
03/05/2020,31,RIPOLLES,0,Home,1
03/05/2020,33,SEGRIA,1,Dona,1
03/05/2020,34,SELVA,1,Dona,1
03/05/2020,34,SELVA,0,Home,1
03/05/2020,40,VALLES OCCIDENTAL,0,Home,11
03/05/2020,40,VALLES OCCIDENTAL,1,Dona,5
03/05/2020,41,VALLES ORIENTAL,0,Home,1
03/05/2020,41,VALLES ORIENTAL,1,Dona,1
02/05/2020,03,ALT PENEDES,1,Dona,1
02/05/2020,06,ANOIA,1,Dona,5
02/05/2020,07,BAGES,0,Home,1
02/05/2020,08,BAIX CAMP,0,Home,1
02/05/2020,10,BAIX EMPORDA,1,Dona,2
02/05/2020,11,BAIX LLOBREGAT,1,Dona,5
02/05/2020,11,BAIX LLOBREGAT,0,Home,8
02/05/2020,13,BARCELONES,0,Home,19
02/05/2020,13,BARCELONES,1,Dona,17
02/05/2020,14,BERGUEDA,0,Home,1
02/05/2020,20,GIRONES,0,Home,1
02/05/2020,20,GIRONES,1,Dona,2
02/05/2020,21,MARESME,0,Home,4
02/05/2020,21,MARESME,1,Dona,7
02/05/2020,00,No classificat,,No classifcat,1
02/05/2020,24,OSONA,0,Home,2
02/05/2020,34,SELVA,0,Home,1
02/05/2020,40,VALLES OCCIDENTAL,0,Home,6
02/05/2020,40,VALLES OCCIDENTAL,1,Dona,5
02/05/2020,41,VALLES ORIENTAL,1,Dona,3
02/05/2020,41,VALLES ORIENTAL,0,Home,2
01/05/2020,03,ALT PENEDES,1,Dona,1
01/05/2020,07,BAGES,0,Home,1
01/05/2020,07,BAGES,1,Dona,1
01/05/2020,11,BAIX LLOBREGAT,1,Dona,8
01/05/2020,11,BAIX LLOBREGAT,0,Home,5
01/05/2020,12,BAIX PENEDES,1,Dona,1
01/05/2020,13,BARCELONES,1,Dona,20
01/05/2020,13,BARCELONES,0,Home,18
01/05/2020,16,CONCA DE BARBERA,1,Dona,1
01/05/2020,17,GARRAF,0,Home,1
01/05/2020,20,GIRONES,1,Dona,3
01/05/2020,20,GIRONES,0,Home,3
01/05/2020,21,MARESME,0,Home,1
01/05/2020,21,MARESME,1,Dona,5
01/05/2020,00,No classificat,,No classifcat,2
01/05/2020,24,OSONA,1,Dona,1
01/05/2020,28,PLA DE L'ESTANY,0,Home,1
01/05/2020,32,SEGARRA,0,Home,1
01/05/2020,33,SEGRIA,0,Home,2
01/05/2020,36,TARRAGONES,1,Dona,1
01/05/2020,40,VALLES OCCIDENTAL,0,Home,2
01/05/2020,40,VALLES OCCIDENTAL,1,Dona,5
01/05/2020,41,VALLES ORIENTAL,0,Home,4
01/05/2020,41,VALLES ORIENTAL,1,Dona,2
30/04/2020,01,ALT CAMP,0,Home,1
30/04/2020,01,ALT CAMP,1,Dona,1
30/04/2020,03,ALT PENEDES,1,Dona,2
30/04/2020,03,ALT PENEDES,0,Home,1
30/04/2020,06,ANOIA,1,Dona,1
30/04/2020,06,ANOIA,0,Home,1
30/04/2020,07,BAGES,0,Home,3
30/04/2020,07,BAGES,1,Dona,1
30/04/2020,08,BAIX CAMP,0,Home,1
30/04/2020,10,BAIX EMPORDA,1,Dona,1
30/04/2020,11,BAIX LLOBREGAT,0,Home,4
30/04/2020,11,BAIX LLOBREGAT,1,Dona,2
30/04/2020,13,BARCELONES,1,Dona,22
30/04/2020,13,BARCELONES,0,Home,15
30/04/2020,14,BERGUEDA,0,Home,1
30/04/2020,17,GARRAF,1,Dona,3
30/04/2020,17,GARRAF,0,Home,1
30/04/2020,19,GARROTXA,1,Dona,1
30/04/2020,20,GIRONES,1,Dona,4
30/04/2020,21,MARESME,1,Dona,2
30/04/2020,21,MARESME,0,Home,2
30/04/2020,24,OSONA,1,Dona,2
30/04/2020,36,TARRAGONES,0,Home,1
30/04/2020,36,TARRAGONES,1,Dona,1
30/04/2020,40,VALLES OCCIDENTAL,0,Home,5
30/04/2020,40,VALLES OCCIDENTAL,1,Dona,13
30/04/2020,41,VALLES ORIENTAL,1,Dona,4
29/04/2020,03,ALT PENEDES,0,Home,1
29/04/2020,03,ALT PENEDES,1,Dona,2
29/04/2020,06,ANOIA,1,Dona,3
29/04/2020,06,ANOIA,0,Home,4
29/04/2020,07,BAGES,1,Dona,2
29/04/2020,07,BAGES,0,Home,2
29/04/2020,10,BAIX EMPORDA,1,Dona,1
29/04/2020,10,BAIX EMPORDA,0,Home,1
29/04/2020,11,BAIX LLOBREGAT,0,Home,6
29/04/2020,11,BAIX LLOBREGAT,1,Dona,4
29/04/2020,13,BARCELONES,1,Dona,20
29/04/2020,13,BARCELONES,0,Home,18
29/04/2020,17,GARRAF,1,Dona,4
29/04/2020,17,GARRAF,0,Home,2
29/04/2020,20,GIRONES,1,Dona,2
29/04/2020,20,GIRONES,0,Home,1
29/04/2020,21,MARESME,0,Home,1
29/04/2020,21,MARESME,1,Dona,1
29/04/2020,42,MOIANÈS,0,Home,1
29/04/2020,24,OSONA,0,Home,4
29/04/2020,34,SELVA,1,Dona,1
29/04/2020,34,SELVA,0,Home,1
29/04/2020,36,TARRAGONES,0,Home,1
29/04/2020,40,VALLES OCCIDENTAL,0,Home,6
29/04/2020,40,VALLES OCCIDENTAL,1,Dona,14
29/04/2020,41,VALLES ORIENTAL,1,Dona,1
29/04/2020,41,VALLES ORIENTAL,0,Home,1
28/04/2020,03,ALT PENEDES,0,Home,1
28/04/2020,03,ALT PENEDES,1,Dona,2
28/04/2020,06,ANOIA,0,Home,3
28/04/2020,06,ANOIA,1,Dona,1
28/04/2020,07,BAGES,1,Dona,5
28/04/2020,07,BAGES,0,Home,3
28/04/2020,08,BAIX CAMP,0,Home,2
28/04/2020,08,BAIX CAMP,1,Dona,1
28/04/2020,09,BAIX EBRE,1,Dona,1
28/04/2020,10,BAIX EMPORDA,1,Dona,1
28/04/2020,10,BAIX EMPORDA,0,Home,1
28/04/2020,11,BAIX LLOBREGAT,1,Dona,3
28/04/2020,11,BAIX LLOBREGAT,0,Home,3
28/04/2020,13,BARCELONES,1,Dona,31
28/04/2020,13,BARCELONES,0,Home,20
28/04/2020,14,BERGUEDA,1,Dona,2
28/04/2020,17,GARRAF,1,Dona,1
28/04/2020,18,GARRIGUES,0,Home,1
28/04/2020,19,GARROTXA,0,Home,1
28/04/2020,20,GIRONES,1,Dona,4
28/04/2020,20,GIRONES,0,Home,2
28/04/2020,21,MARESME,1,Dona,9
28/04/2020,21,MARESME,0,Home,2
28/04/2020,22,MONTSIA,1,Dona,1
28/04/2020,00,No classificat,,No classifcat,1
28/04/2020,23,NOGUERA,1,Dona,1
28/04/2020,24,OSONA,1,Dona,4
28/04/2020,24,OSONA,0,Home,1
28/04/2020,33,SEGRIA,0,Home,1
28/04/2020,33,SEGRIA,1,Dona,1
28/04/2020,36,TARRAGONES,1,Dona,1
28/04/2020,40,VALLES OCCIDENTAL,0,Home,8
28/04/2020,40,VALLES OCCIDENTAL,1,Dona,6
28/04/2020,41,VALLES ORIENTAL,1,Dona,2
28/04/2020,41,VALLES ORIENTAL,0,Home,1
27/04/2020,02,ALT EMPORDA,0,Home,1
27/04/2020,03,ALT PENEDES,0,Home,1
27/04/2020,03,ALT PENEDES,1,Dona,2
27/04/2020,06,ANOIA,0,Home,2
27/04/2020,06,ANOIA,1,Dona,1
27/04/2020,07,BAGES,1,Dona,1
27/04/2020,07,BAGES,0,Home,3
27/04/2020,08,BAIX CAMP,1,Dona,1
27/04/2020,09,BAIX EBRE,0,Home,1
27/04/2020,11,BAIX LLOBREGAT,1,Dona,8
27/04/2020,11,BAIX LLOBREGAT,0,Home,6
27/04/2020,12,BAIX PENEDES,0,Home,1
27/04/2020,12,BAIX PENEDES,1,Dona,1
27/04/2020,13,BARCELONES,0,Home,19
27/04/2020,13,BARCELONES,1,Dona,17
27/04/2020,14,BERGUEDA,1,Dona,3
27/04/2020,16,CONCA DE BARBERA,0,Home,1
27/04/2020,17,GARRAF,1,Dona,3
27/04/2020,17,GARRAF,0,Home,1
27/04/2020,20,GIRONES,1,Dona,2
27/04/2020,20,GIRONES,0,Home,2
27/04/2020,21,MARESME,1,Dona,5
27/04/2020,42,MOIANÈS,1,Dona,1
27/04/2020,24,OSONA,0,Home,3
27/04/2020,24,OSONA,1,Dona,2
27/04/2020,29,PRIORAT,1,Dona,1
27/04/2020,33,SEGRIA,1,Dona,2
27/04/2020,34,SELVA,0,Home,1
27/04/2020,35,SOLSONES,0,Home,1
27/04/2020,36,TARRAGONES,1,Dona,2
27/04/2020,36,TARRAGONES,0,Home,1
27/04/2020,40,VALLES OCCIDENTAL,0,Home,7
27/04/2020,40,VALLES OCCIDENTAL,1,Dona,9
27/04/2020,41,VALLES ORIENTAL,1,Dona,3
27/04/2020,41,VALLES ORIENTAL,0,Home,1
26/04/2020,02,ALT EMPORDA,1,Dona,1
26/04/2020,02,ALT EMPORDA,0,Home,1
26/04/2020,03,ALT PENEDES,0,Home,1
26/04/2020,03,ALT PENEDES,1,Dona,1
26/04/2020,06,ANOIA,1,Dona,2
26/04/2020,06,ANOIA,0,Home,6
26/04/2020,07,BAGES,1,Dona,3
26/04/2020,07,BAGES,0,Home,1
26/04/2020,09,BAIX EBRE,0,Home,1
26/04/2020,11,BAIX LLOBREGAT,0,Home,5
26/04/2020,11,BAIX LLOBREGAT,1,Dona,5
26/04/2020,12,BAIX PENEDES,0,Home,2
26/04/2020,13,BARCELONES,0,Home,18
26/04/2020,13,BARCELONES,1,Dona,30
26/04/2020,14,BERGUEDA,0,Home,2
26/04/2020,19,GARROTXA,1,Dona,1
26/04/2020,20,GIRONES,0,Home,1
26/04/2020,20,GIRONES,1,Dona,4
26/04/2020,21,MARESME,1,Dona,3
26/04/2020,21,MARESME,0,Home,3
26/04/2020,42,MOIANÈS,1,Dona,1
26/04/2020,24,OSONA,0,Home,2
26/04/2020,28,PLA DE L'ESTANY,1,Dona,1
26/04/2020,33,SEGRIA,1,Dona,2
26/04/2020,33,SEGRIA,0,Home,1
26/04/2020,34,SELVA,1,Dona,2
26/04/2020,34,SELVA,0,Home,2
26/04/2020,36,TARRAGONES,0,Home,1
26/04/2020,36,TARRAGONES,1,Dona,1
26/04/2020,40,VALLES OCCIDENTAL,0,Home,5
26/04/2020,40,VALLES OCCIDENTAL,1,Dona,8
26/04/2020,41,VALLES ORIENTAL,1,Dona,8
26/04/2020,41,VALLES ORIENTAL,0,Home,3
25/04/2020,02,ALT EMPORDA,1,Dona,1
25/04/2020,06,ANOIA,0,Home,2
25/04/2020,07,BAGES,0,Home,1
25/04/2020,07,BAGES,1,Dona,4
25/04/2020,08,BAIX CAMP,0,Home,1
25/04/2020,10,BAIX EMPORDA,0,Home,1
25/04/2020,10,BAIX EMPORDA,1,Dona,2
25/04/2020,11,BAIX LLOBREGAT,0,Home,4
25/04/2020,11,BAIX LLOBREGAT,1,Dona,14
25/04/2020,12,BAIX PENEDES,1,Dona,2
25/04/2020,12,BAIX PENEDES,0,Home,2
25/04/2020,13,BARCELONES,1,Dona,31
25/04/2020,13,BARCELONES,0,Home,22
25/04/2020,14,BERGUEDA,1,Dona,1
25/04/2020,14,BERGUEDA,0,Home,1
25/04/2020,17,GARRAF,0,Home,2
25/04/2020,20,GIRONES,0,Home,1
25/04/2020,20,GIRONES,1,Dona,3
25/04/2020,21,MARESME,0,Home,4
25/04/2020,21,MARESME,1,Dona,4
25/04/2020,42,MOIANÈS,1,Dona,1
25/04/2020,24,OSONA,1,Dona,1
25/04/2020,24,OSONA,0,Home,4
25/04/2020,33,SEGRIA,1,Dona,1
25/04/2020,34,SELVA,1,Dona,1
25/04/2020,36,TARRAGONES,0,Home,2
25/04/2020,40,VALLES OCCIDENTAL,1,Dona,6
25/04/2020,40,VALLES OCCIDENTAL,0,Home,8
25/04/2020,41,VALLES ORIENTAL,1,Dona,4
25/04/2020,41,VALLES ORIENTAL,0,Home,4
24/04/2020,03,ALT PENEDES,0,Home,2
24/04/2020,06,ANOIA,1,Dona,3
24/04/2020,06,ANOIA,0,Home,6
24/04/2020,07,BAGES,0,Home,2
24/04/2020,07,BAGES,1,Dona,4
24/04/2020,08,BAIX CAMP,0,Home,1
24/04/2020,08,BAIX CAMP,1,Dona,1
24/04/2020,09,BAIX EBRE,0,Home,1
24/04/2020,10,BAIX EMPORDA,1,Dona,1
24/04/2020,11,BAIX LLOBREGAT,1,Dona,5
24/04/2020,11,BAIX LLOBREGAT,0,Home,5
24/04/2020,13,BARCELONES,0,Home,26
24/04/2020,13,BARCELONES,1,Dona,33
24/04/2020,14,BERGUEDA,1,Dona,1
24/04/2020,14,BERGUEDA,0,Home,1
24/04/2020,16,CONCA DE BARBERA,1,Dona,1
24/04/2020,17,GARRAF,1,Dona,3
24/04/2020,17,GARRAF,0,Home,1
24/04/2020,19,GARROTXA,1,Dona,1
24/04/2020,19,GARROTXA,0,Home,1
24/04/2020,20,GIRONES,0,Home,2
24/04/2020,20,GIRONES,1,Dona,1
24/04/2020,21,MARESME,1,Dona,6
24/04/2020,21,MARESME,0,Home,3
24/04/2020,42,MOIANÈS,1,Dona,1
24/04/2020,24,OSONA,0,Home,3
24/04/2020,24,OSONA,1,Dona,2
24/04/2020,28,PLA DE L'ESTANY,0,Home,2
24/04/2020,33,SEGRIA,0,Home,2
24/04/2020,33,SEGRIA,1,Dona,2
24/04/2020,34,SELVA,1,Dona,2
24/04/2020,34,SELVA,0,Home,1
24/04/2020,35,SOLSONES,0,Home,1
24/04/2020,36,TARRAGONES,0,Home,2
24/04/2020,36,TARRAGONES,1,Dona,1
24/04/2020,40,VALLES OCCIDENTAL,1,Dona,6
24/04/2020,40,VALLES OCCIDENTAL,0,Home,10
24/04/2020,41,VALLES ORIENTAL,1,Dona,1
24/04/2020,41,VALLES ORIENTAL,0,Home,2
23/04/2020,03,ALT PENEDES,0,Home,2
23/04/2020,03,ALT PENEDES,1,Dona,2
23/04/2020,06,ANOIA,0,Home,2
23/04/2020,06,ANOIA,1,Dona,1
23/04/2020,07,BAGES,0,Home,2
23/04/2020,07,BAGES,1,Dona,4
23/04/2020,10,BAIX EMPORDA,0,Home,2
23/04/2020,11,BAIX LLOBREGAT,0,Home,9
23/04/2020,11,BAIX LLOBREGAT,1,Dona,7
23/04/2020,12,BAIX PENEDES,0,Home,2
23/04/2020,12,BAIX PENEDES,1,Dona,1
23/04/2020,13,BARCELONES,0,Home,14
23/04/2020,13,BARCELONES,1,Dona,25
23/04/2020,14,BERGUEDA,1,Dona,2
23/04/2020,17,GARRAF,0,Home,3
23/04/2020,17,GARRAF,1,Dona,2
23/04/2020,20,GIRONES,1,Dona,1
23/04/2020,20,GIRONES,0,Home,2
23/04/2020,21,MARESME,1,Dona,8
23/04/2020,21,MARESME,0,Home,7
23/04/2020,42,MOIANÈS,1,Dona,1
23/04/2020,24,OSONA,1,Dona,2
23/04/2020,24,OSONA,0,Home,1
23/04/2020,28,PLA DE L'ESTANY,0,Home,1
23/04/2020,33,SEGRIA,0,Home,2
23/04/2020,33,SEGRIA,1,Dona,2
23/04/2020,35,SOLSONES,1,Dona,1
23/04/2020,35,SOLSONES,0,Home,1
23/04/2020,36,TARRAGONES,1,Dona,3
23/04/2020,36,TARRAGONES,0,Home,1
23/04/2020,40,VALLES OCCIDENTAL,1,Dona,7
23/04/2020,40,VALLES OCCIDENTAL,0,Home,8
23/04/2020,41,VALLES ORIENTAL,0,Home,3
23/04/2020,41,VALLES ORIENTAL,1,Dona,4
22/04/2020,01,ALT CAMP,1,Dona,1
22/04/2020,02,ALT EMPORDA,1,Dona,1
22/04/2020,02,ALT EMPORDA,0,Home,1
22/04/2020,03,ALT PENEDES,1,Dona,3
22/04/2020,06,ANOIA,1,Dona,2
22/04/2020,06,ANOIA,0,Home,2
22/04/2020,07,BAGES,0,Home,4
22/04/2020,07,BAGES,1,Dona,3
22/04/2020,08,BAIX CAMP,0,Home,2
22/04/2020,08,BAIX CAMP,1,Dona,1
22/04/2020,10,BAIX EMPORDA,1,Dona,2
22/04/2020,10,BAIX EMPORDA,0,Home,1
22/04/2020,11,BAIX LLOBREGAT,0,Home,5
22/04/2020,11,BAIX LLOBREGAT,1,Dona,12
22/04/2020,12,BAIX PENEDES,0,Home,1
22/04/2020,13,BARCELONES,0,Home,21
22/04/2020,13,BARCELONES,1,Dona,31
22/04/2020,16,CONCA DE BARBERA,1,Dona,1
22/04/2020,17,GARRAF,1,Dona,1
22/04/2020,19,GARROTXA,0,Home,1
22/04/2020,20,GIRONES,0,Home,3
22/04/2020,20,GIRONES,1,Dona,1
22/04/2020,21,MARESME,0,Home,3
22/04/2020,21,MARESME,1,Dona,8
22/04/2020,00,No classificat,,No classifcat,3
22/04/2020,24,OSONA,1,Dona,4
22/04/2020,24,OSONA,0,Home,3
22/04/2020,32,SEGARRA,0,Home,1
22/04/2020,33,SEGRIA,1,Dona,4
22/04/2020,34,SELVA,0,Home,1
22/04/2020,36,TARRAGONES,1,Dona,2
22/04/2020,40,VALLES OCCIDENTAL,1,Dona,12
22/04/2020,40,VALLES OCCIDENTAL,0,Home,5
22/04/2020,41,VALLES ORIENTAL,1,Dona,3
21/04/2020,03,ALT PENEDES,1,Dona,4
21/04/2020,03,ALT PENEDES,0,Home,4
21/04/2020,06,ANOIA,0,Home,1
21/04/2020,06,ANOIA,1,Dona,5
21/04/2020,07,BAGES,1,Dona,4
21/04/2020,07,BAGES,0,Home,2
21/04/2020,08,BAIX CAMP,1,Dona,1
21/04/2020,10,BAIX EMPORDA,1,Dona,2
21/04/2020,11,BAIX LLOBREGAT,0,Home,14
21/04/2020,11,BAIX LLOBREGAT,1,Dona,17
21/04/2020,12,BAIX PENEDES,1,Dona,1
21/04/2020,12,BAIX PENEDES,0,Home,2
21/04/2020,13,BARCELONES,1,Dona,46
21/04/2020,13,BARCELONES,0,Home,30
21/04/2020,14,BERGUEDA,1,Dona,4
21/04/2020,17,GARRAF,0,Home,2
21/04/2020,17,GARRAF,1,Dona,3
21/04/2020,20,GIRONES,0,Home,1
21/04/2020,21,MARESME,1,Dona,5
21/04/2020,21,MARESME,0,Home,3
21/04/2020,24,OSONA,1,Dona,1
21/04/2020,24,OSONA,0,Home,1
21/04/2020,28,PLA DE L'ESTANY,1,Dona,2
21/04/2020,27,PLA D'URGELL,0,Home,1
21/04/2020,32,SEGARRA,1,Dona,1
21/04/2020,33,SEGRIA,1,Dona,2
21/04/2020,33,SEGRIA,0,Home,1
21/04/2020,34,SELVA,1,Dona,1
21/04/2020,36,TARRAGONES,1,Dona,2
21/04/2020,36,TARRAGONES,0,Home,4
21/04/2020,38,URGELL,1,Dona,2
21/04/2020,40,VALLES OCCIDENTAL,1,Dona,15
21/04/2020,40,VALLES OCCIDENTAL,0,Home,6
21/04/2020,41,VALLES ORIENTAL,0,Home,4
21/04/2020,41,VALLES ORIENTAL,1,Dona,3
20/04/2020,01,ALT CAMP,1,Dona,1
20/04/2020,03,ALT PENEDES,0,Home,1
20/04/2020,03,ALT PENEDES,1,Dona,1
20/04/2020,06,ANOIA,1,Dona,4
20/04/2020,06,ANOIA,0,Home,1
20/04/2020,07,BAGES,0,Home,2
20/04/2020,07,BAGES,1,Dona,7
20/04/2020,08,BAIX CAMP,0,Home,1
20/04/2020,10,BAIX EMPORDA,1,Dona,1
20/04/2020,11,BAIX LLOBREGAT,1,Dona,10
20/04/2020,11,BAIX LLOBREGAT,0,Home,10
20/04/2020,12,BAIX PENEDES,1,Dona,1
20/04/2020,12,BAIX PENEDES,0,Home,1
20/04/2020,13,BARCELONES,0,Home,32
20/04/2020,13,BARCELONES,1,Dona,47
20/04/2020,14,BERGUEDA,1,Dona,1
20/04/2020,16,CONCA DE BARBERA,1,Dona,1
20/04/2020,17,GARRAF,1,Dona,1
20/04/2020,17,GARRAF,0,Home,3
20/04/2020,18,GARRIGUES,1,Dona,1
20/04/2020,19,GARROTXA,0,Home,1
20/04/2020,19,GARROTXA,1,Dona,2
20/04/2020,20,GIRONES,1,Dona,1
20/04/2020,20,GIRONES,0,Home,1
20/04/2020,21,MARESME,1,Dona,6
20/04/2020,21,MARESME,0,Home,4
20/04/2020,22,MONTSIA,1,Dona,2
20/04/2020,22,MONTSIA,0,Home,1
20/04/2020,23,NOGUERA,0,Home,1
20/04/2020,24,OSONA,0,Home,2
20/04/2020,24,OSONA,1,Dona,2
20/04/2020,31,RIPOLLES,0,Home,1
20/04/2020,33,SEGRIA,1,Dona,6
20/04/2020,33,SEGRIA,0,Home,1
20/04/2020,34,SELVA,0,Home,1
20/04/2020,34,SELVA,1,Dona,1
20/04/2020,35,SOLSONES,0,Home,1
20/04/2020,36,TARRAGONES,0,Home,1
20/04/2020,36,TARRAGONES,1,Dona,2
20/04/2020,40,VALLES OCCIDENTAL,0,Home,8
20/04/2020,40,VALLES OCCIDENTAL,1,Dona,8
20/04/2020,41,VALLES ORIENTAL,1,Dona,6
20/04/2020,41,VALLES ORIENTAL,0,Home,5
19/04/2020,03,ALT PENEDES,1,Dona,2
19/04/2020,03,ALT PENEDES,0,Home,2
19/04/2020,06,ANOIA,1,Dona,1
19/04/2020,06,ANOIA,0,Home,2
19/04/2020,07,BAGES,1,Dona,12
19/04/2020,07,BAGES,0,Home,5
19/04/2020,08,BAIX CAMP,1,Dona,1
19/04/2020,08,BAIX CAMP,0,Home,1
19/04/2020,09,BAIX EBRE,1,Dona,1
19/04/2020,11,BAIX LLOBREGAT,1,Dona,12
19/04/2020,11,BAIX LLOBREGAT,0,Home,16
19/04/2020,12,BAIX PENEDES,0,Home,2
19/04/2020,12,BAIX PENEDES,1,Dona,1
19/04/2020,13,BARCELONES,1,Dona,51
19/04/2020,13,BARCELONES,0,Home,31
19/04/2020,14,BERGUEDA,1,Dona,1
19/04/2020,14,BERGUEDA,0,Home,1
19/04/2020,17,GARRAF,1,Dona,1
19/04/2020,17,GARRAF,0,Home,1
19/04/2020,19,GARROTXA,1,Dona,1
19/04/2020,20,GIRONES,0,Home,1
19/04/2020,20,GIRONES,1,Dona,1
19/04/2020,21,MARESME,1,Dona,8
19/04/2020,21,MARESME,0,Home,4
19/04/2020,00,No classificat,,No classifcat,1
19/04/2020,24,OSONA,1,Dona,6
19/04/2020,24,OSONA,0,Home,1
19/04/2020,32,SEGARRA,1,Dona,1
19/04/2020,33,SEGRIA,1,Dona,3
19/04/2020,33,SEGRIA,0,Home,1
19/04/2020,36,TARRAGONES,0,Home,3
19/04/2020,40,VALLES OCCIDENTAL,0,Home,7
19/04/2020,40,VALLES OCCIDENTAL,1,Dona,13
19/04/2020,41,VALLES ORIENTAL,0,Home,3
19/04/2020,41,VALLES ORIENTAL,1,Dona,5
18/04/2020,02,ALT EMPORDA,0,Home,1
18/04/2020,03,ALT PENEDES,0,Home,3
18/04/2020,03,ALT PENEDES,1,Dona,1
18/04/2020,06,ANOIA,1,Dona,5
18/04/2020,06,ANOIA,0,Home,2
18/04/2020,07,BAGES,1,Dona,9
18/04/2020,07,BAGES,0,Home,5
18/04/2020,08,BAIX CAMP,0,Home,1
18/04/2020,10,BAIX EMPORDA,0,Home,1
18/04/2020,10,BAIX EMPORDA,1,Dona,2
18/04/2020,11,BAIX LLOBREGAT,1,Dona,14
18/04/2020,11,BAIX LLOBREGAT,0,Home,7
18/04/2020,12,BAIX PENEDES,0,Home,1
18/04/2020,13,BARCELONES,1,Dona,48
18/04/2020,13,BARCELONES,0,Home,28
18/04/2020,14,BERGUEDA,1,Dona,1
18/04/2020,14,BERGUEDA,0,Home,1
